avatarThumbnail,cid,createTime,createTimeISO,diggCount,input,likedByAuthor,pinnedByAuthor,repliesToId,replyCommentTotal,submittedVideoUrl,text,uid,uniqueId,videoWebUrl,text_clean,sentimen
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/4802f540679a34336ef220f2ce071050~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=5f471877&x-expires=1746172800&x-signature=n7x2dkXqaNxr66GEvzAP0fjz2A4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,7457595890778899205,1736356874,2025-01-08T17:21:14.000Z,0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,False,False,,0.0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,"botak hitam
pemain judi
HIYAA HIYA HOOO",7434167576580064311,zeraaa_love0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,botak hitam main judi hiyaa hiya hooo,netral
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/9dcfcef3a45793757a75d9085549c93d~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=4ccde138&x-expires=1746172800&x-signature=%2F5b%2FFqj1DLOXhOu9O%2BvRK8NetiI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,7457595840736592657,1736356870,2025-01-08T17:21:10.000Z,0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,False,False,,0.0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,😁✨,7223884088892048385,mita._.2,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,,netral
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e43f5af80d4e6308996dd22cfb7d468e~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=76d69a56&x-expires=1746172800&x-signature=R6Jxjlzc4BcoLEnfjo93FalXTHY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,7457595850035200776,1736356854,2025-01-08T17:20:54.000Z,0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,False,False,,0.0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,kok pemain nya banyak eropa,7332494621870916610,dcy5555,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,main banyak eropa,netral
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/5c1eac60b139a4ed219f8603a35863b8~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=a4eddcd6&x-expires=1746172800&x-signature=YCfbUhKAhydh7i1wDMBLHSTjA5A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,7457595842531246856,1736356853,2025-01-08T17:20:53.000Z,0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,False,False,,0.0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,pssi kocak,7167442660542022661,abeeteddy_,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,pssi kocak,netral
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7329892540759408648~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=dacd02bb&x-expires=1746172800&x-signature=A6mX6ZZIwaT47R73lQK35%2FnnA1w%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,7457595645993485062,1736356821,2025-01-08T17:20:21.000Z,2,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,False,False,,3.0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,KEGELAPAN DATANG,6932644276724384769,yonooo3110,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,gelap datang,netral
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/24f0f8221173611eaf86bd37617ac5c6~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=aba49681&x-expires=1746172800&x-signature=WjuJgKyLmiLVMxRpwknWd6aamkQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,7457595548872360710,1736356796,2025-01-08T17:19:56.000Z,0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,False,False,,0.0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,Selamat datang coach semoga tercapai coach apa yang sudah di janjikan ☺️🙏,6981730427985249282,ahmadnurularif,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,selamat datang coach moga capai coach janji,netral
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/60b15cc6d196af2aff6ac51fa96e2e88~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=617e4d69&x-expires=1746172800&x-signature=TGMN1uEJwtgHbcJhYyAajYaz3Bo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,7457595445705147143,1736356769,2025-01-08T17:19:29.000Z,0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,False,False,,0.0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,mboh kecewa!,6566091665056366594,prditaalia,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,mboh kecewa,netral
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/66d99b2b736347310f2708e684943d10~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=81f65ebd&x-expires=1746172800&x-signature=bOiAqi7O3Pg7b1QoSRGaN4F4mm0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,7457595448392418066,1736356759,2025-01-08T17:19:19.000Z,0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,False,False,,0.0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,lihat aja endingnya😬,6911496365463077890,dwiikurni,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,lihat endingnya,netral
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/bf546273df561b17c1c6409f153b26e8~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=d37c8dd7&x-expires=1746172800&x-signature=RU5AfbUoIASpdskFkmI6eVVypDs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,7457595399802422032,1736356755,2025-01-08T17:19:15.000Z,0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,False,False,,0.0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,main hebat blum tentu bisa jadi pelatih,7293053449263612933,khanshe06,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,main hebat blum tentu latih,positif
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/eda51ed74d6fb389bee3a75edf1142a0~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=4daedc3c&x-expires=1746172800&x-signature=99pFaIAwyjqseDRhnsFfjvh2KNc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,7457595332009394949,1736356740,2025-01-08T17:19:00.000Z,0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,False,False,,0.0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,"di kira pemain hebat bisa jadi pelatih hebat, perlu bukti, xavi gelandang hebat jadi pelatih barca malah belangsak, trs petrick juga pernah ngelatih negara apa tuh lupa malh blangsak juga,",7344296833214202886,trip1729,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,kira main hebat latih hebat perlu bukti xavi gelandang hebat latih barca malah belangsak petrick pernah ngelatih negara tuh lupa malh blangsak,netral
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/4630e6df4d2989568fc25d0d028fe4ce~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=535a35a3&x-expires=1746172800&x-signature=5W6MarIXlwRGQLF3cnzvOlejFMo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,7457595312997122834,1736356731,2025-01-08T17:18:51.000Z,0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,False,False,,0.0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,Exco nya yg seharusnya out🤣 El podcast tu😁,6543902969976586241,muhammadefendi189,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,exco harus out el podcast tu,negatif
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/895761ee1442d447e369ef0a4752a34c~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=ef52a2d3&x-expires=1746172800&x-signature=Q%2FbGxE0gG7Ojl7Odf2kjV0oLUVo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,7457595290712457991,1736356727,2025-01-08T17:18:47.000Z,0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,False,False,,0.0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,mimpi lu mau pildun pelatih aja tukang judi 😂,7415203332556522502,firdanzu16,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,mimpi mau pildun latih tukang judi,netral
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/4ef7a33480528e0b3b29853f6f4305ff~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=fbaecf80&x-expires=1746172800&x-signature=RLVArikJTrFli8Jk85ucHTxsalo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,7457595207786709761,1736356713,2025-01-08T17:18:33.000Z,0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,False,False,,0.0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,SEORANG GURU PENJAS MELATIH TEAM NASIONAL 🤣🤣🤣,6802043904058508290,fatamorgana____,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,orang guru jas latih team nasional,netral
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/ac000fbcba4590d725a7188c6d621aaf~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=594a8267&x-expires=1746172800&x-signature=ulBOwzh2%2FYhvWeHve%2Bg9TxH3RIU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7457596249227870981,1736356950,2025-01-08T17:22:30.000Z,0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,False,,7.457595645993485e+18,,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,Dah lah males nonton indo yakan om,6798726977840595969,topanmustopa11,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,males nonton indo yakan,negatif
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/43a5f6f6cb9ab66c750643ea060a3be2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c8085983&x-expires=1746172800&x-signature=PFKx8N0n2Z0pGv%2FFaJVerWFbPKY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7457608638045635335,1736359840,2025-01-08T18:10:40.000Z,2,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,False,,7.457595645993485e+18,,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,pergi aja kalo nntn cuma pas menang,6713717737178989570,inomata.kina,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,pergi nntn cuma pas menang,positif
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/5e5edee4f972500f7ca970cfc8d7e1ea~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=06eafd15&x-expires=1746172800&x-signature=j9g8BreiQEgsttHEY05q4OqIF14%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7457910125248987911,1736430024,2025-01-09T13:40:24.000Z,1,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,False,,7.457595645993485e+18,,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,Gush nonton kalo malas😹,7382119079216186374,zzzvzz10,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,gush nonton malas,negatif
https://p19-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/18ff16e6448eee0b98d900b145794207~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=549f02ad&x-expires=1746172800&x-signature=mMM4yNWcDRqmYkr52p%2B%2B7VN3QOw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7457733283980264199,1736388859,2025-01-09T02:14:19.000Z,0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,False,False,,0.0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,jangan judge dulu gess.. kita lihat dulu mainnya gimana.. kalo bagus harus di apresiasi kalo jelek baru judge sampe ke akar,78291003305,frilyagustian29,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,jangan judge dulu gess lihat dulu main gimana bagus apresiasi jelek baru judge akar,netral
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/19b0901e3f5a4c24ba02db8d519b4263~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5b4e9abe&x-expires=1746172800&x-signature=1ViBFg7Dqj7Ku4Z1W3iklLqe%2BVs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7457733239085892372,1736388859,2025-01-09T02:14:19.000Z,0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,False,False,,0.0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,kalau kalah jangan alasan bilang butuh proses ya. lu berharap apa lolos pildun dengan waktu 3bln aja? lawakkkk😏😏,6802030425285592065,ihsann_233,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,kalah jangan alas bilang butuh proses harap lolos pildun waktu bln lawakkkk,negatif
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/0a59cbc98d1d58b98383aab2d28412c9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=451ca892&x-expires=1746172800&x-signature=k0ZM0D2VF835ovz9E9FgPbmEjkI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7457733277286449938,1736388858,2025-01-09T02:14:18.000Z,0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,False,False,,0.0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,SUMPAH NAJIIIIIISSSE..,7232284320092767233,ubie639,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,sumpah najiiiiiissse,netral
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/cd66df750628bb46178140eee4f3bace~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2e2071d5&x-expires=1746172800&x-signature=PMDhRQ9%2FoO5cLEYoFYvBy9WI4Wk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7457733063864353553,1736388827,2025-01-09T02:13:47.000Z,0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,False,False,,0.0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,baru kali ini lihat se indonesia galau krna pelatih di pecat dadak.an dan di gantiin ntah bisa lbih bgus atau malah .... 🤔🤔,7013621381686395906,rhenywidyawan,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,baru kali lihat se indonesia galau krna latih pecat dada gantiin ntah lbih bgus malah,negatif
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/22c1602921b6aa0fe29b423a2630f46d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=99a72e2b&x-expires=1746172800&x-signature=hJxB6E1I8O9hP4%2BKGniKURoQVo8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7457733093907383048,1736388821,2025-01-09T02:13:41.000Z,0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,False,False,,0.0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,😏,6778369855760024578,fast_koper16,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,,netral
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/d6d67ae853e277ac60d83cfdd790edc1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=fafc4eb8&x-expires=1746172800&x-signature=zcYvrCT6U4oDT929UcB7gxYOVF4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7457733104998548232,1736388814,2025-01-09T02:13:34.000Z,0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,False,False,,0.0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,terpantau komenan orng FOMO,7040043018061661186,npc130603,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,pantau komenan orng fomo,negatif
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/d52bc9470d3a1b67efb48606da41018d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d99d1862&x-expires=1746172800&x-signature=xT6K9tx1ZNghkXZAqGXryhNCtlo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7457732970122019592,1736388800,2025-01-09T02:13:20.000Z,0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,False,False,,0.0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,harusnya van gaal 😢,7259597985464927238,fadil_antonio372,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,harus van gaal,negatif
https://p19-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/4b65126e238300a121beb3eb056b65c8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=92484052&x-expires=1746172800&x-signature=mcRAtXrxcvEU2RSGeRDawIfFnFU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7457732746871407365,1736388748,2025-01-09T02:12:28.000Z,1,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,False,False,,0.0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,#PatrickKluivertOut,6685264587745854465,ultramilkenaktau,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,patrickkluivertout,negatif
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/77e9c900c0bbe3a01df491bd2925a5c7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=77597c90&x-expires=1746172800&x-signature=wmcM4BY7n6OFbz2aleGJIXQ2pNU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7457732518194135826,1736388692,2025-01-09T02:11:32.000Z,0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,False,False,,0.0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,STY BEST!!,7209899534931002369,korize642,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,sty best,netral
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/0825753a9b9da8520604d7a02d1de25a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7f31649c&x-expires=1746172800&x-signature=4UCHEomrHWxBVLyLqZHlTHs%2FgQo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7457732454268502792,1736388677,2025-01-09T02:11:17.000Z,0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,False,False,,0.0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,"simple saja
bagus kita dukung
kalah kita bully
#netizen konoha🤣🤣🤣",7035935711644206082,lucky4me8,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,simple bagus dukung kalah bully netizen konoha,netral
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/f2dbbe6a31888fb53ca9bb3b6ad4817f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=92ab9dc0&x-expires=1746172800&x-signature=oUsr2Y2A9TOsCXCdGnVU%2Bfy68LM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7457732444352987910,1736388666,2025-01-09T02:11:06.000Z,0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,False,False,,0.0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,cangkeman,7182404959274517531,eunsoosamamikasajugabole,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,cangkeman,negatif
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/16a2533d2bfb0f546b30b9f67152b447~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7739f128&x-expires=1746172800&x-signature=8%2BnOcQo3%2FIAZxjCsiMk2zFoirbA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7457731891934151432,1736388552,2025-01-09T02:09:12.000Z,0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,False,False,,0.0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,"Wajib peringkat 2 di round 3, jangan banyak bacot jangan banyak alasan. Kalau tidak lolos langsung pecat. Ini kan yang kalian mau? Instan kan?",6829757103839347713,nasrullistiawan,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,wajib peringkat round jangan banyak bacot jangan banyak alas lolos langsung pecat kalian mau instan,negatif
https://p16-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/8bfc0308268457a81a306a0772984be6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=379ebd81&x-expires=1746172800&x-signature=wvcfCPVo%2BmT9TiAYDWAuNET9Ftc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7457731854855078663,1736388525,2025-01-09T02:08:45.000Z,0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,False,False,,0.0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,🥰,6835298741660206082,evayulia48,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,,netral
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/09452369bd1acbf688fc6f2ee48b8817~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6109c66d&x-expires=1746172800&x-signature=HEtpudKYCivU73XGp%2BS5o7S%2FflM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7457731731657114375,1736388515,2025-01-09T02:08:35.000Z,0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,False,False,,0.0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,dark sistem datang 🗿,6959525280185844742,rin_080307,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,dark sistem datang,negatif
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/8771461b6cec7be18f9d1c724af3457f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a63938e2&x-expires=1746172800&x-signature=AzX6Y%2BoVWiH7NeXhW2Wz1vRQqcQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7457717556322452229,1736388499,2025-01-09T02:08:19.000Z,0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,False,False,,0.0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,semoga sesuai harapan.. aamiin yarabball alamiin,7221071693636617223,why79911,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,moga sesuai harap aamiin yarabball alamiin,negatif
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/800f86349eec699075a97290bfc0408d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ef9f549b&x-expires=1746172800&x-signature=5SUNiIgjRscScv5eSujPFxVkfBA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7457731535984460561,1736388469,2025-01-09T02:07:49.000Z,0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,False,False,,0.0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,siapapun lo tolong banget klo emg bisa ngelebih sty gue dukung tapi..klo lo gabisa lebih dari sty sumpah gila si pssi buang berlian demi petrik,7123124067130213377,iell080,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,siapa tolong klo emg ngelebih sty dukung tapiklo gabisa sty sumpah gila pssi buang berlian demi trik,negatif
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/065a6c358eba04ada3b319b9aa21a118~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=450b2db1&x-expires=1746172800&x-signature=duoCLJ1KYDwxhCduoiAV5JQrwdY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7457731511669768978,1736388456,2025-01-09T02:07:36.000Z,0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,False,False,,0.0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,Terserah🙃,6741100969892824065,masmaskuli_,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,serah,netral
https://p16-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/b4fbd2d77408516638ca7d281220a571~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3600a02c&x-expires=1746172800&x-signature=GIdTtLvQQWJWI4RV%2FuMQXy9WWuo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7457731322624639752,1736388416,2025-01-09T02:06:56.000Z,0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,False,False,,0.0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,nggk bisa ber-word² ini mh sumpah 😭💔,6847776939241341954,zulfinabila13,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,nggk berword mh sumpah,negatif
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/6717f75d57a89bcb109bf1aea2fbd02d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d066e35b&x-expires=1746172800&x-signature=Hq2IFLFXz5tVRE0JQv5Crn2CunI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7457731259281720070,1736388397,2025-01-09T02:06:37.000Z,0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,False,False,,0.0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,Welcome patrick,6793643281378231297,dj03nnn,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,welcome patrick,positif
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/2371df177f141d86b3b0b9cce3378f8c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ad5269ab&x-expires=1746172800&x-signature=Q5KfyP3fw0fUHgRXNN6zq1o%2B4Sg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7457731190310011654,1736388379,2025-01-09T02:06:19.000Z,0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,False,False,,0.0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,saya yakin timnas akan mnyesal dgn kputusN ini🖋️,7272409590472983557,tdkterlalupenting,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,yakin timnas mnyesal kputusn,positif
